vid	text	duration_sec	word_count	file_path	source
bL2Lb4XEQdQ_7-9-rgb_front	Now there's a few different techniques wiping the plate.	2.4	9	D:\signbridge_dataset\how2sign\train\bL2Lb4XEQdQ_7-9-rgb_front.mp4	how2sign
aWYgWpsTAjo-00:03:59.400-00:04:02.733	However, paychecks did grow slightly.	3.35	5	D:\signbridge_dataset\openasl\val\aWYgWpsTAjo-00.03.59.400-00.04.02.733.mp4	openasl
UkeRNzk3mWk-00:04:27.915-00:04:32.708	Their contact information is in the link in the transcript.	4.8	10	D:\signbridge_dataset\openasl\train\UkeRNzk3mWk-00.04.27.915-00.04.32.708.mp4	openasl
CUIp1T0qhWs-00:17:43.394-00:17:48.567	I would be responsible for stocking all the heavy stuff and distributing them to 300 different women.	5.173	17	D:\signbridge_dataset\openasl\train\CUIp1T0qhWs-00.17.43.394-00.17.48.567.mp4	openasl
HyGIBdTs9yg-00:19:56.653-00:20:02.491	This is because the MDE and OSE is letting people go and people are scared.	5.85	15	D:\signbridge_dataset\openasl\train\HyGIBdTs9yg-00.19.56.653-00.20.02.491.mp4	openasl
2-8SiQSW9oU_8-8-rgb_front	And then inhale, switch.	1.9	4	D:\signbridge_dataset\how2sign\train\2-8SiQSW9oU_8-8-rgb_front.mp4	how2sign
8lvz5LG50wc-00:07:09.129-00:07:12.500	He was born in Germany.	3.4	5	D:\signbridge_dataset\openasl\train\8lvz5LG50wc-00.07.09.129-00.07.12.500.mp4	openasl
g1uA0f9I0Sg_7-3-rgb_front	Those are my tips on how to select hosiery to wear with open toe shoes.	3.75	15	D:\signbridge_dataset\how2sign\test\g1uA0f9I0Sg_7-3-rgb_front.mp4	how2sign
EF4dlnqkJ3w_33-8-rgb_front	One and two.	2.25	3	D:\signbridge_dataset\how2sign\train\EF4dlnqkJ3w_33-8-rgb_front.mp4	how2sign
SMBW6qx2DDA-00:09:26.980-00:09:33.917	The cause is unknown, but it started on the roof and spread to the hostel (dorms).	6.95	16	D:\signbridge_dataset\openasl\train\SMBW6qx2DDA-00.09.26.980-00.09.33.917.mp4	openasl
f3A9L7yGmEM_25-3-rgb_front	Look at all the mini middle obstacles you have to overcome.	3.7	11	D:\signbridge_dataset\how2sign\train\f3A9L7yGmEM_25-3-rgb_front.mp4	how2sign
46Cwjrd4ua4_28-2-rgb_front	Does it take place on a Monday?	1.5	7	D:\signbridge_dataset\how2sign\val\46Cwjrd4ua4_28-2-rgb_front.mp4	how2sign
GUSQ_SeYFiw-00:14:37.775-00:14:43.414	The Daily Moth reached out to Telford to ask him why he decided to report it.	5.65	16	D:\signbridge_dataset\openasl\train\GUSQ_SeYFiw-00.14.37.775-00.14.43.414.mp4	openasl
oC8_PahiMVs-00:01:29.088-00:01:34.460	My first fight was with eye cancer.	5.372	7	D:\signbridge_dataset\openasl\train\oC8_PahiMVs-00.01.29.088-00.01.34.460.mp4	openasl
N29DdjIj5rw-00:01:31.280-00:01:36.739	I started working for CSD as an intern in the Marketing Department.	5.459	12	D:\signbridge_dataset\openasl\train\N29DdjIj5rw-00.01.31.280-00.01.36.739.mp4	openasl
20nY5jgoY8w-00:00:20.839-00:00:22.559	Grab your opportunity now!	1.72	4	D:\signbridge_dataset\openasl\train\20nY5jgoY8w-00.00.20.839-00.00.22.559.mp4	openasl
heiiaUwtoyE-00:03:01.240-00:03:08.280	Today the family sent out the official invitation for Bush's state funeral.	7.05	13	D:\signbridge_dataset\openasl\train\heiiaUwtoyE-00.03.01.240-00.03.08.280.mp4	openasl
BXa-8t_3mHs_14-8-rgb_front	This keeps you from taking too big of a cut on your entrance.	3.45	13	D:\signbridge_dataset\how2sign\train\BXa-8t_3mHs_14-8-rgb_front.mp4	how2sign
4i0Y_mFJejI-00:01:45.560-00:01:52.200	So I looked into what we've been able to learn about this virus, and I was able to find some reports shared by scientists.	6.65	25	D:\signbridge_dataset\openasl\train\4i0Y_mFJejI-00.01.45.560-00.01.52.200.mp4	openasl
vi4MuOpuhcg-00:10:44.609-00:10:48.058	I'm from here, I graduated from WVSDB in 1991.	3.45	10	D:\signbridge_dataset\openasl\train\vi4MuOpuhcg-00.10.44.609-00.10.48.058.mp4	openasl
f75G_hZMSHs-00:08:10.079-00:08:17.199	The smell was so bad Ling was forced to change her wedding day plans.	7.12	14	D:\signbridge_dataset\openasl\train\f75G_hZMSHs-00.08.10.079-00.08.17.199.mp4	openasl
G3EYpadwqck_3-5-rgb_front	Obviously you want to make sure that you're using it as prescribed, as directed.	5.05	14	D:\signbridge_dataset\how2sign\test\G3EYpadwqck_3-5-rgb_front.mp4	how2sign
B0jTPtxw3WA-00:07:22.800-00:07:28.000	If you look at the map, it's no surprise that most of New England is rooting for the Patriots.	5.2	20	D:\signbridge_dataset\openasl\train\B0jTPtxw3WA-00.07.22.800-00.07.28.000.mp4	openasl
1dpRaxOTfZs_3-8-rgb_front	That's important for both sides because you need to know exactly what is expected of each other.	6.35	17	D:\signbridge_dataset\how2sign\train\1dpRaxOTfZs_3-8-rgb_front.mp4	how2sign
miXDRqW0ArU-00:08:10.906-00:08:18.331	"Netflix recently released a new TV series called, ""The Society."""	7.45	10	D:\signbridge_dataset\openasl\train\miXDRqW0ArU-00.08.10.906-00.08.18.331.mp4	openasl
EF4dlnqkJ3w_12-8-rgb_front	So anytime, somebody's throwing a punch at you.	2.35	8	D:\signbridge_dataset\how2sign\train\EF4dlnqkJ3w_12-8-rgb_front.mp4	how2sign
-1KpdDGPCq4_0-5-rgb_front	All right, the drink we're about to make is called San Juan Cooler.	3.5	13	D:\signbridge_dataset\how2sign\train\-1KpdDGPCq4_0-5-rgb_front.mp4	how2sign
H6q0riimCDI-00:07:42.519-00:07:47.199	They come in mini Pringles cans designed to look like canned goods.	4.7	12	D:\signbridge_dataset\openasl\train\H6q0riimCDI-00.07.42.519-00.07.47.199.mp4	openasl
zxTnvkq7UY0-00:03:56.919-00:04:00.419	AGB s influence had a very negative impact on the Deaf community.	3.5	12	D:\signbridge_dataset\openasl\train\zxTnvkq7UY0-00.03.56.919-00.04.00.419.mp4	openasl
zj71SOX9oCo-00:19:51.625-00:19:57.500	That person speaking Spanish is typically a third-party company that is contracted with the main company.	5.9	17	D:\signbridge_dataset\openasl\train\zj71SOX9oCo-00.19.51.625-00.19.57.500.mp4	openasl
1hpps7Dqdio_0-8-rgb_front	Your skin is your largest organ and it will absorb any chemicals we put on it.	4.25	16	D:\signbridge_dataset\how2sign\train\1hpps7Dqdio_0-8-rgb_front.mp4	how2sign
22OyLDVZI6c_1-5-rgb_front	And, what you're going to do is put your bench on an incline.	3.4	13	D:\signbridge_dataset\how2sign\train\22OyLDVZI6c_1-5-rgb_front.mp4	how2sign
1aRNY8wFqa0_3-8-rgb_front	Very tiny volumes but do it very accurately.	2.25	8	D:\signbridge_dataset\how2sign\train\1aRNY8wFqa0_3-8-rgb_front.mp4	how2sign
fDph69wPVBA_12-8-rgb_front	So then again moving with your partner's breath inhaling and exhaling.	5.55	11	D:\signbridge_dataset\how2sign\train\fDph69wPVBA_12-8-rgb_front.mp4	how2sign
-dyT7rtkAMk_5-5-rgb_front	But the other thing it does, it takes you to a deeper level.	5.7	13	D:\signbridge_dataset\how2sign\train\-dyT7rtkAMk_5-5-rgb_front.mp4	how2sign
poWavwlUcwI-00:00:00.375-00:00:07.424	I'll show an interview with a poll worker from Kansas.	7.05	11	D:\signbridge_dataset\openasl\train\poWavwlUcwI-00.00.00.375-00.00.07.424.mp4	openasl
PMcx6RlZi7w-00:06:54.980-00:07:02.399	The newest installment of the 3-D animated franchise is slated to hit theaters June of next year.	7.419	18	D:\signbridge_dataset\openasl\train\PMcx6RlZi7w-00.06.54.980-00.07.02.399.mp4	openasl
ydkoHwZPGzg-00:07:56.360-00:07:58.247	Reframe your focus.	1.9	3	D:\signbridge_dataset\openasl\train\ydkoHwZPGzg-00.07.56.360-00.07.58.247.mp4	openasl
bA53FmWDNPU_4-8-rgb_front	So, Chris, we're going to explode out into the five yard stop.	4.15	12	D:\signbridge_dataset\how2sign\train\bA53FmWDNPU_4-8-rgb_front.mp4	how2sign
DUf34jVJjeY_9-8-rgb_front	That's the tree and half lotus with a forward fold.	2.95	10	D:\signbridge_dataset\how2sign\train\DUf34jVJjeY_9-8-rgb_front.mp4	how2sign
yjAuZBiVFII-00:00:02.666-00:00:08.066	Before a bill is proposed, how long does the pre-planning take?	5.4	12	D:\signbridge_dataset\openasl\val\yjAuZBiVFII-00.00.02.666-00.00.08.066.mp4	openasl
G3k86AVFwVs_12-5-rgb_front	It moves it back, and so you just simply rock against that tooth.	4.55	13	D:\signbridge_dataset\how2sign\test\G3k86AVFwVs_12-5-rgb_front.mp4	how2sign
t9lQq2SL7bo-00:02:53.000-00:02:58.649	We hope to see an America where families can watch streamed movies together with captioning.	5.65	15	D:\signbridge_dataset\openasl\train\t9lQq2SL7bo-00.02.53.000-00.02.58.649.mp4	openasl
WfX8WiGz124-00:06:13.220-00:06:19.000	Apple has been gearing up to remove them for months now.	5.8	11	D:\signbridge_dataset\openasl\train\WfX8WiGz124-00.06.13.220-00.06.19.000.mp4	openasl
XVmKZnAlPbw-00:03:07.888-00:03:13.960	I know the potential, the scope, the opportunities - the sky's the limit.	6.1	13	D:\signbridge_dataset\openasl\train\XVmKZnAlPbw-00.03.07.888-00.03.13.960.mp4	openasl
PY8a3Q_GB1c-00:02:28.020-00:02:35.699	More than 750,000 copies were sold in the first day.	7.7	10	D:\signbridge_dataset\openasl\train\PY8a3Q_GB1c-00.02.28.020-00.02.35.699.mp4	openasl
_93xgBE3NgA_3-5-rgb_front	This is what we traditionally put our picadillo with.	3.65	9	D:\signbridge_dataset\how2sign\train\_93xgBE3NgA_3-5-rgb_front.mp4	how2sign
CzXICdEaWaY_5-8-rgb_front	This is how much milk you should use.	2.95	8	D:\signbridge_dataset\how2sign\train\CzXICdEaWaY_5-8-rgb_front.mp4	how2sign
6ozfmRow9e0-00:01:08.000-00:01:13.879	Telephone calls, through the relay or not, are essential to how we live and conduct businesses.	5.9	16	D:\signbridge_dataset\openasl\train\6ozfmRow9e0-00.01.08.000-00.01.13.879.mp4	openasl
BJ8iJ9ps2NY_3-8-rgb_front	Now there is a difference and let me explain what that difference is.	3.15	13	D:\signbridge_dataset\how2sign\train\BJ8iJ9ps2NY_3-8-rgb_front.mp4	how2sign
B0jTPtxw3WA-00:07:35.040-00:07:39.519	That one blue area at the bottom is New Orleans, Louisiana.	4.5	11	D:\signbridge_dataset\openasl\train\B0jTPtxw3WA-00.07.35.040-00.07.39.519.mp4	openasl
dPDIWKLSjBw_13-2-rgb_front	But these are the many different ways you can find north.	2.65	11	D:\signbridge_dataset\how2sign\train\dPDIWKLSjBw_13-2-rgb_front.mp4	how2sign
daTPNSQet08-00:03:30.560-00:03:38.360	Gallaudet notified us that their commencement event might be cancelled, put on hold, or postponed because of the coronavirus.	7.8	19	D:\signbridge_dataset\openasl\train\daTPNSQet08-00.03.30.560-00.03.38.360.mp4	openasl
1RKo1xJauj4_9-5-rgb_front	And the glider is actually in this wind it's pretty much flying right now.	5.65	14	D:\signbridge_dataset\how2sign\train\1RKo1xJauj4_9-5-rgb_front.mp4	how2sign
iAgFnaYtCEs-00:08:01.259-00:08:08.120	However Trump's claim was made without evidence.	6.861	8	D:\signbridge_dataset\openasl\train\iAgFnaYtCEs-00.08.01.259-00.08.08.120.mp4	openasl
9sFoofToRqM-00:10:15.457-00:10:17.582	How did I do it?	2.15	5	D:\signbridge_dataset\openasl\train\9sFoofToRqM-00.10.15.457-00.10.17.582.mp4	openasl
wv33kuIHC5Y-00:13:22.842-00:13:29.767	Lee is 21 years old and has been deaf since early childhood.	6.95	12	D:\signbridge_dataset\openasl\train\wv33kuIHC5Y-00.13.22.842-00.13.29.767.mp4	openasl
y7KIrON1uco-00:02:07.733-00:02:10.133	It's expected to be arraigned Thursday.	2.4	7	D:\signbridge_dataset\openasl\test\y7KIrON1uco-00.02.07.733-00.02.10.133.mp4	openasl
-dYKLsoFtbU_15-5-rgb_front	Lift your chest, breath.	4.45	4	D:\signbridge_dataset\how2sign\train\-dYKLsoFtbU_15-5-rgb_front.mp4	how2sign
dBKY0y6Zypk-00:08:46.330-00:08:50.019	I don t think people realize how huge of a company DSP is.	3.7	13	D:\signbridge_dataset\openasl\train\dBKY0y6Zypk-00.08.46.330-00.08.50.019.mp4	openasl
0Ft9bREx_G0_2-8-rgb_front	And for hot stone, here is as follows.	2.3	8	D:\signbridge_dataset\how2sign\train\0Ft9bREx_G0_2-8-rgb_front.mp4	how2sign
zxTnvkq7UY0-00:06:55.071-00:06:56.822	They ve got billions of dollars.	1.8	6	D:\signbridge_dataset\openasl\train\zxTnvkq7UY0-00.06.55.071-00.06.56.822.mp4	openasl
1ptbP5xTIdw_3-8-rgb_front	Again, one way and the other way.	3.65	7	D:\signbridge_dataset\how2sign\train\1ptbP5xTIdw_3-8-rgb_front.mp4	how2sign
ktR9byDWmoQ-00:00:45.779-00:00:50.116	President Donald Trump is also traveling.	4.35	6	D:\signbridge_dataset\openasl\train\ktR9byDWmoQ-00.00.45.779-00.00.50.116.mp4	openasl
nxR1Vng0-E8-00:01:51.361-00:01:56.406	This usually happens between five to six weeks.	5.05	8	D:\signbridge_dataset\openasl\train\nxR1Vng0-E8-00.01.51.361-00.01.56.406.mp4	openasl
-7BtY3iQIdo_3-8-rgb_front	And, how you make pearls is you want to twist your bag.	2.8	12	D:\signbridge_dataset\how2sign\train\-7BtY3iQIdo_3-8-rgb_front.mp4	how2sign
LXNi7HTTzWU-00:12:36.559-00:12:41.720	Then we will be doing a coverage of the closing ceremony!	5.2	11	D:\signbridge_dataset\openasl\train\LXNi7HTTzWU-00.12.36.559-00.12.41.720.mp4	openasl
bZsC1UP5uWw-00:10:40.539-00:10:44.910	This could mean future opportunities for partnership.	4.371	7	D:\signbridge_dataset\openasl\train\bZsC1UP5uWw-00.10.40.539-00.10.44.910.mp4	openasl
ah-PM4tolJ4_41-5-rgb_front	So when I remove my tape we can start to see the formation of the zebra stripes.	6.6	17	D:\signbridge_dataset\how2sign\train\ah-PM4tolJ4_41-5-rgb_front.mp4	how2sign
1lmKfz4AyeQ_7-8-rgb_front	Belly button pulled in and we're going to be sliding the hips forward and back.	4.25	15	D:\signbridge_dataset\how2sign\train\1lmKfz4AyeQ_7-8-rgb_front.mp4	how2sign
yYYYXAAbH7A-00:07:39.166-00:07:44.588	We're the real thing and they felt we had that great chemistry and communicated well and everything.	5.422	18	D:\signbridge_dataset\openasl\train\yYYYXAAbH7A-00.07.39.166-00.07.44.588.mp4	openasl
23YW07EXh34_7-5-rgb_front	So I'm false casting.	1.6	4	D:\signbridge_dataset\how2sign\train\23YW07EXh34_7-5-rgb_front.mp4	how2sign
XIfHdWYkSrg-00:01:14.519-00:01:22.359	Police say she was eventually stopped in the parking lot by a witness and fled the scene.	7.85	17	D:\signbridge_dataset\openasl\train\XIfHdWYkSrg-00.01.14.519-00.01.22.359.mp4	openasl
8BIEoB8RvEc-00:03:35.240-00:03:37.740	We have always brainstormed ideas.	2.5	5	D:\signbridge_dataset\openasl\train\8BIEoB8RvEc-00.03.35.240-00.03.37.740.mp4	openasl
eK4B85cNKOo_5-8-rgb_front	But some people find them very effective.	1.9	7	D:\signbridge_dataset\how2sign\train\eK4B85cNKOo_5-8-rgb_front.mp4	how2sign
zTt2umLBlnI-00:01:08.780-00:01:16.420	I'm excited Holly will be joining me for the remainder of Larry's term, 16 months.	7.65	17	D:\signbridge_dataset\openasl\train\zTt2umLBlnI-00.01.08.780-00.01.16.420.mp4	openasl
0IEzAXxCjO4_12-5-rgb_front	They're not the type that might be like prescription.	4.05	9	D:\signbridge_dataset\how2sign\train\0IEzAXxCjO4_12-5-rgb_front.mp4	how2sign
G3g0-BeFN3c_28-5-rgb_front	Because it makes interesting pictures.	2.35	5	D:\signbridge_dataset\how2sign\test\G3g0-BeFN3c_28-5-rgb_front.mp4	how2sign
B7ovyGxt_xk-00:02:52.400-00:02:54.848	This is the football locker room.	2.45	6	D:\signbridge_dataset\openasl\train\B7ovyGxt_xk-00.02.52.400-00.02.54.848.mp4	openasl
BJzvPCzkZ3Q-00:05:24.958-00:05:26.692	How soon?	1.75	2	D:\signbridge_dataset\openasl\train\BJzvPCzkZ3Q-00.05.24.958-00.05.26.692.mp4	openasl
KsP9C70v48M-00:02:55.680-00:03:01.919	This teenager will be booked on theft of an aircraft.	6.25	10	D:\signbridge_dataset\openasl\train\KsP9C70v48M-00.02.55.680-00.03.01.919.mp4	openasl
h8dOib-Zgic-00:04:54.180-00:05:00.759	Registration is required to verify your identity and residency in the U.S.	6.6	12	D:\signbridge_dataset\openasl\train\h8dOib-Zgic-00.04.54.180-00.05.00.759.mp4	openasl
1mWIOvyqfUI_0-8-rgb_front	Okay, before we made a sling using the double fisherman's knot.	5.8	11	D:\signbridge_dataset\how2sign\train\1mWIOvyqfUI_0-8-rgb_front.mp4	how2sign
dwxB_OaeAAg_2-8-rgb_front	Usually it's the Puer tea that's best.	3.15	7	D:\signbridge_dataset\how2sign\train\dwxB_OaeAAg_2-8-rgb_front.mp4	how2sign
XOM46EX4nUg-00:04:35.660-00:04:41.040	Wow!	5.4	1	D:\signbridge_dataset\openasl\train\XOM46EX4nUg-00.04.35.660-00.04.41.040.mp4	openasl
XUocxvX-DJk-00:07:05.800-00:07:12.639	They also seized $2 million more in cash and jewelry.	6.85	10	D:\signbridge_dataset\openasl\train\XUocxvX-DJk-00.07.05.800-00.07.12.639.mp4	openasl
1_7KwjlgBVw_4-8-rgb_front	We allow them to fill with oxygen; we allow them to get the fibrous tissue to be much more flexible.	7.65	20	D:\signbridge_dataset\how2sign\train\1_7KwjlgBVw_4-8-rgb_front.mp4	how2sign
ubC82N6N1bQ-00:01:17.120-00:01:22.540	I decided to hire a hearing person who could do the CB and communicate with me while I was on deck.	5.42	21	D:\signbridge_dataset\openasl\train\ubC82N6N1bQ-00.01.17.120-00.01.22.540.mp4	openasl
mOcbZnI2adM-00:07:52.144-00:07:55.040	Division 1 has 6 Deaf schools.	2.9	6	D:\signbridge_dataset\openasl\train\mOcbZnI2adM-00.07.52.144-00.07.55.040.mp4	openasl
0vgVGyIjRAM_7-8-rgb_front	It can be done in place with maneuvering forward, backward, even sometimes with a lunge, depending on the needs and the tactical situation.	7.4	23	D:\signbridge_dataset\how2sign\train\0vgVGyIjRAM_7-8-rgb_front.mp4	how2sign
aPWX82zLo50_20-5-rgb_front	If you choose, go ahead and heat a towel.	3.9	9	D:\signbridge_dataset\how2sign\train\aPWX82zLo50_20-5-rgb_front.mp4	how2sign
4Mi3E9RcS_o_13-8-rgb_front	You can also turn pretty quickly coming up on your toes.	5.2	11	D:\signbridge_dataset\how2sign\train\4Mi3E9RcS_o_13-8-rgb_front.mp4	how2sign
zEt7aQgOsSM-00:00:53.979-00:00:58.140	Employees will work the same schedules.	4.161	6	D:\signbridge_dataset\openasl\train\zEt7aQgOsSM-00.00.53.979-00.00.58.140.mp4	openasl
18NasCihOMs_41-8-rgb_front	Now, you notice, whatever he says would have been correct because I'm not here to judge him, I'm here to play with him.	4.95	23	D:\signbridge_dataset\how2sign\train\18NasCihOMs_41-8-rgb_front.mp4	how2sign
bjQrRezhvQU_3-1-rgb_front	First of all I don't get too much into color theory.	3.8	11	D:\signbridge_dataset\how2sign\train\bjQrRezhvQU_3-1-rgb_front.mp4	how2sign
EA5TtaqpJ9w_14-4-rgb_front	This guy's base line to base line on both sides, free throw, foul line extended.	4.15	15	D:\signbridge_dataset\how2sign\train\EA5TtaqpJ9w_14-4-rgb_front.mp4	how2sign
XG4FumChw3o-00:01:13.439-00:01:15.359	But it's not just Florida.	1.92	6	D:\signbridge_dataset\openasl\train\XG4FumChw3o-00.01.13.439-00.01.15.359.mp4	openasl
1LjH--6h_rk_8-5-rgb_front	Yes, most likely it will.	1.95	5	D:\signbridge_dataset\how2sign\train\1LjH--6h_rk_8-5-rgb_front.mp4	how2sign
1ZG5sQ4Eymg_8-3-rgb_front	And then slowly bring your legs up the wall.	1.9	9	D:\signbridge_dataset\how2sign\train\1ZG5sQ4Eymg_8-3-rgb_front.mp4	how2sign
5sdZhVCmDJ4_4-4-rgb_front	Most places will buy the golf balls from you, and then resell them in their store.	4.45	16	D:\signbridge_dataset\how2sign\train\5sdZhVCmDJ4_4-4-rgb_front.mp4	how2sign
XedlpAq-QRg-00:04:13.586-00:04:20.093	Putin claimed that the vaccine was safe and that it has undergone proper testing.	6.507	14	D:\signbridge_dataset\openasl\train\XedlpAq-QRg-00.04.13.586-00.04.20.093.mp4	openasl
4XlVMRXLydg_15-5-rgb_front	Right - first one, always stand in the Wu Chi posture.	3.65	11	D:\signbridge_dataset\how2sign\val\4XlVMRXLydg_15-5-rgb_front.mp4	how2sign
1jeK8PkhsR4_25-8-rgb_front	So, again it's one of the few times where being having your face directly in the mirror is not a good thing.	7.55	22	D:\signbridge_dataset\how2sign\train\1jeK8PkhsR4_25-8-rgb_front.mp4	how2sign
O2uBRm6D_KI-00:03:01.199-00:03:06.159	Upon completion of this work by the committee, the NAD hopes to launch this program for interpreter agencies to adhere as a guide.	4.96	23	D:\signbridge_dataset\openasl\train\O2uBRm6D_KI-00.03.01.199-00.03.06.159.mp4	openasl
0vgVGyIjRAM_2-8-rgb_front	So when we are protecting ourself, one, we're looking to protect ourselves with our feet, but two, we do look to protect ourselves with our blade.	7.35	26	D:\signbridge_dataset\how2sign\train\0vgVGyIjRAM_2-8-rgb_front.mp4	how2sign
sapV4pItUsY-00:02:21.919-00:02:24.560	That's a rare sight.	2.65	5	D:\signbridge_dataset\openasl\train\sapV4pItUsY-00.02.21.919-00.02.24.560.mp4	openasl
_2cg2YLx6mg-00:03:19.498-00:03:25.237	He has two broken bones and multiple injuries.	5.75	8	D:\signbridge_dataset\openasl\train\_2cg2YLx6mg-00.03.19.498-00.03.25.237.mp4	openasl
5q5q5d8vP24_11-8-rgb_front	It's always easier with a smaller swing.	2.85	7	D:\signbridge_dataset\how2sign\train\5q5q5d8vP24_11-8-rgb_front.mp4	how2sign
DxFIaxNaCZI_36-8-rgb_front	And broken bricks.	2.35	3	D:\signbridge_dataset\how2sign\train\DxFIaxNaCZI_36-8-rgb_front.mp4	how2sign
ajzZA5OKRvc_5-5-rgb_front	Now we've got the car straight, it doesn't fit square.	3.8	10	D:\signbridge_dataset\how2sign\train\ajzZA5OKRvc_5-5-rgb_front.mp4	how2sign
DX3KWLldIJc_5-8-rgb_front	You want to keep you knife moving in a nice downward motion.	6.55	12	D:\signbridge_dataset\how2sign\train\DX3KWLldIJc_5-8-rgb_front.mp4	how2sign
