vid,yid,start,end,raw-text,tokenized-text,gloss,split,duration_sec,word_count,status
L03JWrinnRg-00:01:04.736-00:01:06.736,L03JWrinnRg,00:01:04.736,00:01:06.736,"Again, your ASL video links are acceptable.",again your asl video links are acceptable,,train,2.0,7,missing_npz
W5JdZRkos4Q-00:05:56.519-00:05:58.839,W5JdZRkos4Q,00:05:56.519,00:05:58.839,Especially from those who are Latinx!,especially from those who are latinx,,train,2.319999999999993,6,missing_npz
wm5nc-zBdUE-00:01:47.950-00:01:53.750,wm5nc-zBdUE,00:01:47.950,00:01:53.750,I MEAN I HAD TO KEEP SIGNING THE ROCKETS RED GLARE BECAUSE THE SINGER WAS SINGING RED GLARE FOR A LONG TIME.,i mean i had to keep signing the rockets red glare because the singer was singing red glare for a long time,,train,5.799999999999997,22,missing_npz
wm5nc-zBdUE-00:01:56.140-00:01:59.969,wm5nc-zBdUE,00:01:56.140,00:01:59.969,MY HANDS WERE STUCK UP HIGH WHILE THE SINGER WAS STILL SINGING THAT LINE.,my hands were stuck up high while the singer was still singing that line,,train,3.8289999999999935,14,missing_npz
csSRJt_dpWs-00:05:48.000-00:05:54.000,csSRJt_dpWs,00:05:48.000,00:05:54.000,We hope you all have a wonderful time!,we hope you all have a wonderful time,,train,6.0,8,missing_npz
csSRJt_dpWs-00:05:45.000-00:05:48.000,csSRJt_dpWs,00:05:45.000,00:05:48.000,It is not possible for us to go.,it is not possible for us to go,,train,3.0,8,missing_npz
dSkoNrtNxwo-00:03:00.342-00:03:01.780,dSkoNrtNxwo,00:03:00.342,00:03:01.780,"RICHARD: Thank you, Kim.",richard thank you kim,,train,1.4379999999999882,4,missing_npz
dSkoNrtNxwo-00:02:48.175-00:02:50.504,dSkoNrtNxwo,00:02:48.175,00:02:50.504,KIM: I'm Kim Bianco Majeri.,kim i 'm kim bianco majeri,,train,2.32899999999998,6,missing_npz
W5JdZRkos4Q-00:00:30.000-00:00:37.840,W5JdZRkos4Q,00:00:30.000,00:00:37.840,I was fearful but Convo believed in me and that made me decide to go for it!,i was fearful but convo believed in me and that made me decide to go for it,,train,7.840000000000003,17,missing_npz
W5JdZRkos4Q-00:00:16.500-00:00:20.019,W5JdZRkos4Q,00:00:16.500,00:00:20.019,Convo asked if I had ever thought about hosting my own show.,convo asked if i had ever thought about hosting my own show,,train,3.5189999999999984,12,missing_npz
W5JdZRkos4Q-00:03:22.479-00:03:25.900,W5JdZRkos4Q,00:03:22.479,00:03:25.900,My everyday schedule is not routine!,my everyday schedule is not routine,,train,3.4210000000000207,6,missing_npz
vPxjCJ4Qx0M-00:01:47.174-00:01:49.180,vPxjCJ4Qx0M,00:01:47.174,00:01:49.180,I'll be seeing you soon!,i 'll be seeing you soon,,train,2.006,6,missing_npz
mq2dPNCiRoI-00:05:06.560-00:05:11.259,mq2dPNCiRoI,00:05:06.560,00:05:11.259,Parents also need support.,parents also need support,,train,4.699000000000012,4,missing_npz
GfWZfUxFmhE-00:03:01.500-00:03:03.060,GfWZfUxFmhE,00:03:01.500,00:03:03.060,Thank you.,thank you,,train,1.5600000000000025,2,missing_npz
t9lQq2SL7bo-00:03:00.000-00:03:02.000,t9lQq2SL7bo,00:03:00.000,00:03:02.000,Thank you.,thank you,,train,2.0,2,missing_npz
t9lQq2SL7bo-00:03:03.400-00:03:07.000,t9lQq2SL7bo,00:03:03.400,00:03:07.000,Now I can understand the movie because of captioning.,now i can understand the movie because of captioning,,train,3.5999999999999943,9,missing_npz
t9lQq2SL7bo-00:03:02.000-00:03:03.400,t9lQq2SL7bo,00:03:02.000,00:03:03.400,"Ha-ha, that is funny!",ha ha that is funny,,train,1.4000000000000057,5,missing_npz
2qmUi3dQ2Jg-00:05:21.720-00:05:29.720,2qmUi3dQ2Jg,00:05:21.720,00:05:29.720,It s time to take a stand and tell the US why the CRPD is important to us.,it s time to take a stand and tell the us why the crpd is important to us,,train,8.0,18,missing_npz
2qmUi3dQ2Jg-00:05:34.721-00:05:36.720,2qmUi3dQ2Jg,00:05:34.721,00:05:36.720,Thank you!,thank you,,train,1.999000000000024,2,missing_npz
2qmUi3dQ2Jg-00:04:15.800-00:04:17.800,2qmUi3dQ2Jg,00:04:15.800,00:04:17.800,"When you've finished recording your video, send it to the NAD!",when you 've finished recording your video send it to the nad,,train,2.0,12,missing_npz
2qmUi3dQ2Jg-00:02:54.496-00:02:56.800,2qmUi3dQ2Jg,00:02:54.496,00:02:56.800,It is really easy to show your support for the CRPD!,it is really easy to show your support for the crpd,,train,2.304000000000002,11,missing_npz
t9lQq2SL7bo-00:00:09.573-00:00:13.000,t9lQq2SL7bo,00:00:09.573,00:00:13.000,"Well, I do not understand it because there is no captioning.",well i do not understand it because there is no captioning,,train,3.427,11,missing_npz
t9lQq2SL7bo-00:00:08.000-00:00:09.573,t9lQq2SL7bo,00:00:08.000,00:00:09.573,"Mom, what did the movie say?",mom what did the movie say,,train,1.5730000000000004,6,missing_npz
hcfvUwu-Rtg-00:00:11.000-00:00:17.000,hcfvUwu-Rtg,00:00:11.000,00:00:17.000,"My name is Brian Bryzantine from Fredrick, Maryland.",my name is brian bryzantine from fredrick maryland,,train,6.0,8,missing_npz
mgEXz0K9O6U-00:00:54.250-00:00:56.250,mgEXz0K9O6U,00:00:54.250,00:00:56.250,Keep it up!,keep it up,,train,2.0,3,missing_npz
mgEXz0K9O6U-00:00:07.216-00:00:10.217,mgEXz0K9O6U,00:00:07.216,00:00:10.217,"I'm Chris Wagner, President of the National Association of the Deaf (NAD).",i 'm chris wagner president of the national association of the deaf nad,,train,3.0010000000000003,13,missing_npz
y2sG9wyrZSo-00:00:05.000-00:00:09.000,y2sG9wyrZSo,00:00:05.000,00:00:09.000,"Hi, my name is Alex Jackson Nelson.",hi my name is alex jackson nelson,,train,4.0,7,missing_npz
62wRVH1x568-00:01:03.119-00:01:06.480,62wRVH1x568,00:01:03.119,00:01:06.480,Join us in Hartford this July!,join us in hartford this july,,train,3.361000000000004,6,missing_npz
bSnr-StsxjM-00:00:00.680-00:00:07.679,bSnr-StsxjM,00:00:00.680,00:00:07.679,"Hello, my name is Allison Schlesinger.",hello my name is allison schlesinger,,train,6.9990000000000006,6,missing_npz
y2sG9wyrZSo-00:00:09.000-00:00:15.000,y2sG9wyrZSo,00:00:09.000,00:00:15.000,"Hi, my name is Tamar Jackson Nelson.",hi my name is tamar jackson nelson,,train,6.0,7,missing_npz
BSs074tZDVY-00:00:06.000-00:00:09.119,BSs074tZDVY,00:00:06.000,00:00:09.119,Hello!,hello,,train,3.119,1,missing_npz
BZN0y7Ejwj8-00:03:23.240-00:03:28.960,BZN0y7Ejwj8,00:03:23.240,00:03:28.960,The teacher I would like to thank is Lillian Cutler.,the teacher i would like to thank is lillian cutler,,train,5.719999999999999,10,missing_npz
BZN0y7Ejwj8-00:01:32.760-00:01:35.079,BZN0y7Ejwj8,00:01:32.760,00:01:35.079,That was when I understood the value of tough questions.,that was when i understood the value of tough questions,,train,2.319000000000017,10,missing_npz
y2sG9wyrZSo-00:01:00.000-00:01:02.000,y2sG9wyrZSo,00:01:00.000,00:01:02.000,Thank you.,thank you,,train,2.0,2,missing_npz
y2sG9wyrZSo-00:00:57.000-00:01:00.000,y2sG9wyrZSo,00:00:57.000,00:01:00.000,"We hope to see you there, come and join us!",we hope to see you there come and join us,,train,3.0,10,missing_npz
y2sG9wyrZSo-00:00:45.000-00:00:48.000,y2sG9wyrZSo,00:00:45.000,00:00:48.000,We will define language.,we will define language,,train,3.0,4,missing_npz
UplgFt09bY8-00:00:21.280-00:00:23.079,UplgFt09bY8,00:00:21.280,00:00:23.079,Are you curious who the contestants are?,are you curious who the contestants are,,train,1.7989999999999997,7,missing_npz
UplgFt09bY8-00:00:15.099-00:00:19.500,UplgFt09bY8,00:00:15.099,00:00:19.500,You can explore www.nad.org/yap for more information about YAP.,you can explore www.nad.org/yap for more information about yap,,train,4.401,9,missing_npz
UplgFt09bY8-00:00:10.580-00:00:15.000,UplgFt09bY8,00:00:10.580,00:00:15.000,"The team have been organizing details and getting ready for the competition in Hartford, Connecticut.",the team have been organizing details and getting ready for the competition in hartford connecticut,,train,4.42,15,missing_npz
UplgFt09bY8-00:00:06.200-00:00:10.580,UplgFt09bY8,00:00:06.200,00:00:10.580,"In case you didn t know, I was one of the contestants in 2016 and that experience will stay with me.",in case you didn t know i was one of the contestants in 2016 and that experience will stay with me,,train,4.38,21,missing_npz
UplgFt09bY8-00:00:00.620-00:00:04.139,UplgFt09bY8,00:00:00.620,00:00:04.139,It s been a great year working hard with a wonderful team!,it s been a great year working hard with a wonderful team,,train,3.519,12,missing_npz
UplgFt09bY8-00:00:27.640-00:00:29.879,UplgFt09bY8,00:00:27.640,00:00:29.879,I'm looking forward to tomorrow!,i 'm looking forward to tomorrow,,train,2.2390000000000008,6,missing_npz
DvFrW_NwzsI-00:00:33.450-00:00:35.125,DvFrW_NwzsI,00:00:33.450,00:00:35.125,My name is Jarvis.,my name is jarvis,,train,1.6749999999999972,4,missing_npz
hQcvzvur-qE-00:00:00.420-00:00:04.660,hQcvzvur-qE,00:00:00.420,00:00:04.660,"Hi, I'm Melissa Draganac-Hawk, President of the National Association of the Deaf (NAD).",hi i 'm melissa draganac-hawk president of the national association of the deaf nad,,train,4.24,14,missing_npz
DaMD9zsZfQc-00:06:12.216-00:06:14.220,DaMD9zsZfQc,00:06:12.216,00:06:14.220,Obviously I didn't hear the announcement.,obviously i did n't hear the announcement,,train,2.004000000000019,7,missing_npz
DaMD9zsZfQc-00:06:10.165-00:06:12.170,DaMD9zsZfQc,00:06:10.165,00:06:12.170,I had no idea what was going on.,i had no idea what was going on,,train,2.0049999999999955,8,missing_npz
DaMD9zsZfQc-00:05:18.589-00:05:25.639,DaMD9zsZfQc,00:05:18.589,00:05:25.639,"I'm always looking for opportunities to improve my skills, enhance my knowledge participate in hearing workshops, presentations, and trainings.",i 'm always looking for opportunities to improve my skills enhance my knowledge participate in hearing workshops presentations and trainings,,train,7.050000000000011,20,missing_npz
DvFrW_NwzsI-00:00:07.219-00:00:12.387,DvFrW_NwzsI,00:00:07.219,00:00:12.387,"MELISSA: Hi, I just attended a good workshop on ASL testing resources for deaf kids.",melissa hi i just attended a good workshop on asl testing resources for deaf kids,,train,5.168,15,missing_npz
mq2dPNCiRoI-00:02:50.400-00:02:52.139,mq2dPNCiRoI,00:02:50.400,00:02:52.139,LAUREN: My parents didn t have any IEP training.,lauren my parents didn t have any iep training,,train,1.7390000000000043,9,missing_npz
mq2dPNCiRoI-00:02:52.139-00:02:57.599,mq2dPNCiRoI,00:02:52.139,00:02:57.599,Do parents really understand the power they have?,do parents really understand the power they have,,train,5.45999999999998,8,missing_npz
mq2dPNCiRoI-00:01:54.140-00:01:55.900,mq2dPNCiRoI,00:01:54.140,00:01:55.900,"They (hearing people) reject us, leave us out.",they hearing people reject us leave us out,,train,1.7600000000000051,8,missing_npz
mq2dPNCiRoI-00:01:47.659-00:01:48.980,mq2dPNCiRoI,00:01:47.659,00:01:48.980,"If you don t sign, I can t understand.",if you don t sign i can t understand,,train,1.320999999999998,9,missing_npz
mq2dPNCiRoI-00:01:44.480-00:01:47.659,mq2dPNCiRoI,00:01:44.480,00:01:47.659,"ELIAN: If you would just sign, I can understand what you are saying.",elian if you would just sign i can understand what you are saying,,train,3.179000000000002,13,missing_npz
mq2dPNCiRoI-00:01:42.659-00:01:44.480,mq2dPNCiRoI,00:01:42.659,00:01:44.480,"I decided everyone in our family was going to sign, this was not up for discussion.",i decided everyone in our family was going to sign this was not up for discussion,,train,1.820999999999998,16,missing_npz
mq2dPNCiRoI-00:01:40.079-00:01:42.659,mq2dPNCiRoI,00:01:40.079,00:01:42.659,"Our family, her sisters and brothers have learned to sign.",our family her sisters and brothers have learned to sign,,train,2.579999999999984,10,missing_npz
mq2dPNCiRoI-00:01:36.140-00:01:40.079,mq2dPNCiRoI,00:01:36.140,00:01:40.079,I knew if I wanted a good relationship with my daughter that I had to learn to sign.,i knew if i wanted a good relationship with my daughter that i had to learn to sign,,train,3.939000000000007,18,missing_npz
mq2dPNCiRoI-00:02:57.599-00:03:01.159,mq2dPNCiRoI,00:02:57.599,00:03:01.159,I am wondering if others on the panel have similar experiences or thoughts they want to share?,i am wondering if others on the panel have similar experiences or thoughts they want to share,,train,3.5600000000000023,17,missing_npz
mq2dPNCiRoI-00:04:42.019-00:04:44.639,mq2dPNCiRoI,00:04:42.019,00:04:44.639,Trust is the key to collaboration and communication.,trust is the key to collaboration and communication,,train,2.6200000000000045,8,missing_npz
mq2dPNCiRoI-00:04:23.259-00:04:28.480,mq2dPNCiRoI,00:04:23.259,00:04:28.480,"The interpreting industry has created a paper factory, interpreters with credentials on paper, but who have no relationship with the deaf community.",the interpreting industry has created a paper factory interpreters with credentials on paper but who have no relationship with the deaf community,,train,5.221000000000004,22,missing_npz
mq2dPNCiRoI-00:04:05.379-00:04:08.979,mq2dPNCiRoI,00:04:05.379,00:04:08.979,"That was a big  AHA!  moment, a moment of realization.",that was a big aha moment a moment of realization,,train,3.5999999999999943,10,missing_npz
mq2dPNCiRoI-00:03:45.259-00:03:46.879,mq2dPNCiRoI,00:03:45.259,00:03:46.879,"The focus should be how to make it mutually beneficial for the community and the company, so we grow together.",the focus should be how to make it mutually beneficial for the community and the company so we grow together,,train,1.619999999999976,20,missing_npz
mq2dPNCiRoI-00:01:33.319-00:01:36.140,mq2dPNCiRoI,00:01:33.319,00:01:36.140,I got involved with the Deaf community.,i got involved with the deaf community,,train,2.820999999999998,7,missing_npz
mq2dPNCiRoI-00:01:20.980-00:01:28.819,mq2dPNCiRoI,00:01:20.980,00:01:28.819,The hospital told me not to learn sign language and gave other advice that I chose to ignore.,the hospital told me not to learn sign language and gave other advice that i chose to ignore,,train,7.838999999999999,18,missing_npz
hQcvzvur-qE-00:02:33.740-00:02:39.960,hQcvzvur-qE,00:02:33.740,00:02:39.960,LEAD-K asks for follow up assessment among many other good things.,lead-k asks for follow up assessment among many other good things,,train,6.219999999999999,11,missing_npz
hQcvzvur-qE-00:02:25.360-00:02:28.240,hQcvzvur-qE,00:02:25.360,00:02:28.240,The bill provides a way to track the children s progress and can provide alerts if these children are not doing well.,the bill provides a way to track the children s progress and can provide alerts if these children are not doing well,,train,2.8799999999999955,22,missing_npz
hQcvzvur-qE-00:02:22.860-00:02:25.360,hQcvzvur-qE,00:02:22.860,00:02:25.360,The purpose of LEAD-K is for deaf children to be kindergarten ready.,the purpose of lead-k is for deaf children to be kindergarten ready,,train,2.5,12,missing_npz
hQcvzvur-qE-00:02:20.199-00:02:22.860,hQcvzvur-qE,00:02:20.199,00:02:22.860,"Set up goals for when they turn one year old, two years old, three, four, and five.",set up goals for when they turn one year old two years old three four and five,,train,2.6610000000000014,17,missing_npz
hQcvzvur-qE-00:02:14.759-00:02:20.199,hQcvzvur-qE,00:02:14.759,00:02:20.199,We encourage working with parents to establish goals for their child in terms of language milestones.,we encourage working with parents to establish goals for their child in terms of language milestones,,train,5.439999999999998,16,missing_npz
hQcvzvur-qE-00:02:11.039-00:02:14.759,hQcvzvur-qE,00:02:11.039,00:02:14.759,I'd like to add one more thing: language milestones.,i 'd like to add one more thing language milestones,,train,3.7200000000000273,10,missing_npz
hQcvzvur-qE-00:01:43.219-00:01:46.640,hQcvzvur-qE,00:01:43.219,00:01:46.640,The NAD agrees that this crisis must end now.,the nad agrees that this crisis must end now,,train,3.4210000000000065,9,missing_npz
hQcvzvur-qE-00:01:23.900-00:01:30.260,hQcvzvur-qE,00:01:23.900,00:01:30.260,LEAD-K focuses on English and reading skills to better support deaf and hard of hearing kids.,lead-k focuses on english and reading skills to better support deaf and hard of hearing kids,,train,6.359999999999999,16,missing_npz
hQcvzvur-qE-00:01:17.500-00:01:23.900,hQcvzvur-qE,00:01:17.500,00:01:23.900,LEAD-K encourages all to work together to develop a model bill that becomes legislation.,lead-k encourages all to work together to develop a model bill that becomes legislation,,train,6.400000000000006,14,missing_npz
mq2dPNCiRoI-00:01:28.819-00:01:33.319,mq2dPNCiRoI,00:01:28.819,00:01:33.319,Instead I found a deaf mentor who came to the house and taught us sign language and helped us.,instead i found a deaf mentor who came to the house and taught us sign language and helped us,,train,4.5,19,missing_npz
mq2dPNCiRoI-00:00:48.380-00:00:53.159,mq2dPNCiRoI,00:00:48.380,00:00:53.159,LYNNETTE: Our stories are very important to share because our personal stories reveal a political truth.,lynnette our stories are very important to share because our personal stories reveal a political truth,,train,4.778999999999996,16,missing_npz
mq2dPNCiRoI-00:00:43.340-00:00:48.380,mq2dPNCiRoI,00:00:43.340,00:00:48.380,LAUREN: We are here to participate in this Community Forum with you.,lauren we are here to participate in this community forum with you,,train,5.039999999999999,12,missing_npz
jXZv5Cy1u-A-00:01:20.859-00:01:25.920,jXZv5Cy1u-A,00:01:20.859,00:01:25.920,Another option is to use relay services (such as VRS or IP-CTS).,another option is to use relay services such as vrs or ip-cts,,train,5.060999999999993,12,missing_npz
hQcvzvur-qE-00:03:27.759-00:03:29.919,hQcvzvur-qE,00:03:27.759,00:03:29.919,Support deaf children!,support deaf children,,train,2.1599999999999966,3,missing_npz
DaMD9zsZfQc-00:05:09.507-00:05:13.509,DaMD9zsZfQc,00:05:09.507,00:05:13.509,I had to tell my father that his own brother was dying.,i had to tell my father that his own brother was dying,,train,4.0020000000000095,12,missing_npz
0DDmNNhOMiM-00:00:00.480-00:00:02.339,0DDmNNhOMiM,00:00:00.480,00:00:02.339,Happy January 4th!,happy january 4th,,train,1.859,3,missing_npz
WNCp5smpwdM-00:00:00.000-00:00:02.140,WNCp5smpwdM,00:00:00.000,00:00:02.140,Why should you apply for the Youth Ambassador Program (YAP)?,why should you apply for the youth ambassador program yap,,train,2.14,10,missing_npz
mq2dPNCiRoI-00:05:01.620-00:05:06.560,mq2dPNCiRoI,00:05:01.620,00:05:06.560,"The more information parents have, the better choices they can make.",the more information parents have the better choices they can make,,train,4.939999999999998,11,missing_npz
DaMD9zsZfQc-00:02:56.616-00:02:58.620,DaMD9zsZfQc,00:02:56.616,00:02:58.620,See that online video?,see that online video,,train,2.004000000000019,4,missing_npz
DaMD9zsZfQc-00:02:04.436-00:02:06.439,DaMD9zsZfQc,00:02:04.436,00:02:06.439,"Perfect, our son's finally asleep!",perfect our son 's finally asleep,,train,2.002999999999986,6,missing_npz
DaMD9zsZfQc-00:01:58.233-00:02:03.230,DaMD9zsZfQc,00:01:58.233,00:02:03.230,I wish there were more resources about local KODA programs in your area.,i wish there were more resources about local koda programs in your area,,train,4.997,13,missing_npz
DaMD9zsZfQc-00:01:55.233-00:01:57.230,DaMD9zsZfQc,00:01:55.233,00:01:57.230,That is my frustration.,that is my frustration,,train,1.9969999999999857,4,missing_npz
DaMD9zsZfQc-00:02:16.207-00:02:18.210,DaMD9zsZfQc,00:02:16.207,00:02:18.210,Of course there isn't.,of course there is n't,,train,2.0030000000000143,5,missing_npz
