vid	yid	start	end	text	duration_sec	word_count	split	keypoint_path	n_frames
hxzR3y9beks-00:02:11.949-00:02:16.919	hxzR3y9beks	00:02:11.949	00:02:16.919	I know he will retaliate by trying to harm me in some way.	4.969999999999999	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\hxzR3y9beks-00-02-11.949-00-02-16.919.npz	99
hxzR3y9beks-00:06:27.000-00:06:33.420	hxzR3y9beks	00:06:27.000	00:06:33.420	The UK pulled out all the stops for the Trump's arrival.	6.420000000000016	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\hxzR3y9beks-00-06-27.000-00-06-33.420.npz	128
hxzR3y9beks-00:02:05.930-00:02:11.949	hxzR3y9beks	00:02:05.930	00:02:11.949	I know that filing for divorce and filing this motion will enrage him.	6.0190000000000055	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\hxzR3y9beks-00-02-05.930-00-02-11.949.npz	120
P3Qrb06PSDE-00:09:40.562-00:09:42.351	P3Qrb06PSDE	00:09:40.562	00:09:42.351	Your life.	1.7889999999999873	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\P3Qrb06PSDE-00-09-40.562-00-09-42.351.npz	36
P3Qrb06PSDE-00:07:06.100-00:07:12.959	P3Qrb06PSDE	00:07:06.100	00:07:12.959	Let's just say things did not end well for Jethro.	6.8589999999999804	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\P3Qrb06PSDE-00-07-06.100-00-07-12.959.npz	137
wjZfHnfCmcw-00:00:28.588-00:00:30.539	wjZfHnfCmcw	00:00:28.588	00:00:30.539	I'm Crystal Cousineau.	1.9510000000000003	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-00-28.588-00-00-30.539.npz	39
wjZfHnfCmcw-00:03:26.609-00:03:31.359	wjZfHnfCmcw	00:03:26.609	00:03:31.359	This isn't the first time Crenshaw has shwon off his sense of humor.	4.75	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-03-26.609-00-03-31.359.npz	95
wjZfHnfCmcw-00:02:27.719-00:02:30.539	wjZfHnfCmcw	00:02:27.719	00:02:30.539	Search and rescue operations are underway.	2.819999999999993	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-02-27.719-00-02-30.539.npz	56
wjZfHnfCmcw-00:01:59.959-00:02:05.519	wjZfHnfCmcw	00:01:59.959	00:02:05.519	The airline believes 149 passengers and eight crewmembers were on board.	5.560000000000002	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-59.959-00-02-05.519.npz	111
wjZfHnfCmcw-00:00:26.269-00:00:28.588	wjZfHnfCmcw	00:00:26.269	00:00:28.588	Welcome to Sign1News.	2.3190000000000026	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-00-26.269-00-00-28.588.npz	46
wjZfHnfCmcw-00:01:37.439-00:01:40.560	wjZfHnfCmcw	00:01:37.439	00:01:40.560	"Sending prayers to the family tonight."""	3.1210000000000093	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-37.439-00-01-40.560.npz	62
wjZfHnfCmcw-00:01:28.859-00:01:32.359	wjZfHnfCmcw	00:01:28.859	00:01:32.359	"The zoo tweeted a statement that said ""At no time was the animal out of its enclosure."	3.5	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-28.859-00-01-32.359.npz	70
wjZfHnfCmcw-00:01:24.120-00:01:28.859	wjZfHnfCmcw	00:01:24.120	00:01:28.859	The woman, who is in her 30s, was taken to the hospital but is expected to be okay.	4.739000000000004	18	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-24.120-00-01-28.859.npz	95
wjZfHnfCmcw-00:01:07.099-00:01:14.159	wjZfHnfCmcw	00:01:07.099	00:01:14.159	Witnesses say they could see the animal's claws digging into the woman's flesh.	7.060000000000002	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-07.099-00-01-14.159.npz	141
wjZfHnfCmcw-00:01:02.359-00:01:07.099	wjZfHnfCmcw	00:01:02.359	00:01:07.099	That's when the animal reached out and attacked her arm.	4.740000000000002	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-02.359-00-01-07.099.npz	95
wjZfHnfCmcw-00:00:55.439-00:01:02.359	wjZfHnfCmcw	00:00:55.439	00:01:02.359	The zoo says witnesses saw her crossing over a barrier to take a picture of the jaguar.	6.920000000000002	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-00-55.439-00-01-02.359.npz	138
wjZfHnfCmcw-00:00:49.640-00:00:55.439	wjZfHnfCmcw	00:00:49.640	00:00:55.439	Here you see her on the ground rolling around in obvious pain.	5.799	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-00-49.640-00-00-55.439.npz	116
wjZfHnfCmcw-00:00:30.539-00:00:33.539	wjZfHnfCmcw	00:00:30.539	00:00:33.539	Here are your top stories for today.	3.0	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-00-30.539-00-00-33.539.npz	60
wjZfHnfCmcw-00:01:32.359-00:01:37.439	wjZfHnfCmcw	00:01:32.359	00:01:37.439	Please understand why barriers are put in place.	5.079999999999984	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\wjZfHnfCmcw-00-01-32.359-00-01-37.439.npz	102
G8PUtORtufE-00:10:11.519-00:10:14.399	G8PUtORtufE	00:10:11.519	00:10:14.399	He succumb to that illness Friday.	2.8799999999999955	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-10-11.519-00-10-14.399.npz	58
G8PUtORtufE-00:08:24.680-00:08:30.699	G8PUtORtufE	00:08:24.680	00:08:30.699	They found Ocasek, who was pronounced dead at the scene.	6.0190000000000055	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-08-24.680-00-08-30.699.npz	120
G8PUtORtufE-00:10:17.220-00:10:20.279	G8PUtORtufE	00:10:17.220	00:10:20.279	And those are your top stories for today.	3.058999999999969	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-10-17.220-00-10-20.279.npz	61
G8PUtORtufE-00:06:49.899-00:06:56.620	G8PUtORtufE	00:06:49.899	00:06:56.620	Purdue Pharma has filed for bankruptcy.	6.721000000000004	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-06-49.899-00-06-56.620.npz	134
G8PUtORtufE-00:10:21.200-00:10:24.419	G8PUtORtufE	00:10:21.200	00:10:24.419	Thank you for watching Sign1News live.	3.218999999999937	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-10-21.200-00-10-24.419.npz	64
P3Qrb06PSDE-00:00:18.100-00:00:21.879	P3Qrb06PSDE	00:00:18.100	00:00:21.879	Here are your top stories for today.	3.779	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\P3Qrb06PSDE-00-00-18.100-00-00-21.879.npz	76
G8PUtORtufE-00:10:38.855-00:10:40.918	G8PUtORtufE	00:10:38.855	00:10:40.918	Your language.	2.062999999999988	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-10-38.855-00-10-40.918.npz	41
G8PUtORtufE-00:10:36.158-00:10:37.481	G8PUtORtufE	00:10:36.158	00:10:37.481	Sign1News.	1.322999999999979	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\G8PUtORtufE-00-10-36.158-00-10-37.481.npz	26
MK3P2A99iDA-00:00:15.900-00:00:19.539	MK3P2A99iDA	00:00:15.900	00:00:19.539	Here are your top stories for today.	3.639000000000001	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\MK3P2A99iDA-00-00-15.900-00-00-19.539.npz	73
rAvYKngaMLE-00:00:15.339-00:00:18.600	rAvYKngaMLE	00:00:15.339	00:00:18.600	Here are your top stories for today.	3.261000000000001	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-00-15.339-00-00-18.600.npz	65
rAvYKngaMLE-00:00:07.679-00:00:09.199	rAvYKngaMLE	00:00:07.679	00:00:09.199	Hello everyone.	1.5199999999999996	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-00-07.679-00-00-09.199.npz	30
UzJJg4Px4VI-00:10:12.559-00:10:16.159	UzJJg4Px4VI	00:10:12.559	00:10:16.159	Your language.	3.6000000000000227	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-10-12.559-00-10-16.159.npz	72
UzJJg4Px4VI-00:10:09.679-00:10:11.519	UzJJg4Px4VI	00:10:09.679	00:10:11.519	Sign1News.	1.840000000000032	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-10-09.679-00-10-11.519.npz	37
UzJJg4Px4VI-00:10:06.080-00:10:09.679	UzJJg4Px4VI	00:10:06.080	00:10:09.679	Remember to like us on Facebook and follow us on Twitter.	3.5989999999999327	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-10-06.080-00-10-09.679.npz	72
UzJJg4Px4VI-00:10:01.039-00:10:03.259	UzJJg4Px4VI	00:10:01.039	00:10:03.259	And those are your top stories for today.	2.220000000000028	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-10-01.039-00-10-03.259.npz	44
UzJJg4Px4VI-00:09:32.860-00:09:39.100	UzJJg4Px4VI	00:09:32.860	00:09:39.100	He died earlier this month of an apparent drug overdose.	6.240000000000009	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-09-32.860-00-09-39.100.npz	125
UzJJg4Px4VI-00:09:14.820-00:09:20.659	UzJJg4Px4VI	00:09:14.820	00:09:20.659	According to Grande's team, the 25-year-old singer is taking time off to heal and mend.	5.838999999999942	16	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-09-14.820-00-09-20.659.npz	117
UzJJg4Px4VI-00:09:07.860-00:09:14.820	UzJJg4Px4VI	00:09:07.860	00:09:14.820	Ariana Grande was supposed to be the musical guest but she dropped out because of emotional reasons.	6.960000000000036	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-09-07.860-00-09-14.820.npz	139
UzJJg4Px4VI-00:09:05.940-00:09:07.860	UzJJg4Px4VI	00:09:05.940	00:09:07.860	But Yeezy wasn't the show's first choice.	1.919999999999959	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-09-05.940-00-09-07.860.npz	38
rAvYKngaMLE-00:04:21.779-00:04:27.379	rAvYKngaMLE	00:04:21.779	00:04:27.379	That's the new warning from the World Health Organization.	5.600000000000023	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-04-21.779-00-04-27.379.npz	112
rAvYKngaMLE-00:03:49.680-00:03:55.979	rAvYKngaMLE	00:03:49.680	00:03:55.979	But don't get too excited basketball fans.	6.298999999999978	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-03-49.680-00-03-55.979.npz	126
rAvYKngaMLE-00:03:10.879-00:03:14.719	rAvYKngaMLE	00:03:10.879	00:03:14.719	But it's not just states reopening.	3.8400000000000034	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-03-10.879-00-03-14.719.npz	77
rAvYKngaMLE-00:02:32.419-00:02:38.780	rAvYKngaMLE	00:02:32.419	00:02:38.780	But other states say their battles are far from over.	6.361000000000018	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-02-32.419-00-02-38.780.npz	127
UzJJg4Px4VI-00:08:24.740-00:08:30.720	UzJJg4Px4VI	00:08:24.740	00:08:30.720	There were some concerns regarding whether the president would signed the bill or not.	5.980000000000018	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-08-24.740-00-08-30.720.npz	120
UzJJg4Px4VI-00:08:18.860-00:08:24.740	UzJJg4Px4VI	00:08:18.860	00:08:24.740	The bill will keep the government open through December 7.	5.879999999999996	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-08-18.860-00-08-24.740.npz	118
UzJJg4Px4VI-00:04:09.900-00:04:15.300	UzJJg4Px4VI	00:04:09.900	00:04:15.300	I doesn't matter if people support you, just keep moving, even if you're doing all by yourself.	5.400000000000006	19	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-04-09.900-00-04-15.300.npz	108
UzJJg4Px4VI-00:03:55.680-00:03:58.551	UzJJg4Px4VI	00:03:55.680	00:03:58.551	I just want to say never be afraid.	2.870999999999981	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-55.680-00-03-58.551.npz	57
UzJJg4Px4VI-00:03:53.860-00:03:55.680	UzJJg4Px4VI	00:03:53.860	00:03:55.680	Do you have anything else you want to add?	1.8199999999999927	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-53.860-00-03-55.680.npz	36
UzJJg4Px4VI-00:03:49.360-00:03:53.860	UzJJg4Px4VI	00:03:49.360	00:03:53.860	Come on!	4.5	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-49.360-00-03-53.860.npz	90
UzJJg4Px4VI-00:04:18.124-00:04:20.300	UzJJg4Px4VI	00:04:18.124	00:04:20.300	So just keep going and never give up.	2.175999999999988	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-04-18.124-00-04-20.300.npz	44
UzJJg4Px4VI-00:03:47.301-00:03:49.360	UzJJg4Px4VI	00:03:47.301	00:03:49.360	Maybe I'll just copy your moves.	2.059000000000026	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-47.301-00-03-49.360.npz	41
UzJJg4Px4VI-00:03:28.699-00:03:30.580	UzJJg4Px4VI	00:03:28.699	00:03:30.580	How can they find more information?	1.880999999999972	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-28.699-00-03-30.580.npz	38
UzJJg4Px4VI-00:03:23.379-00:03:28.699	UzJJg4Px4VI	00:03:23.379	00:03:28.699	What do you want the Deaf community to know about your sign-dance class?	5.320000000000022	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-23.379-00-03-28.699.npz	106
UzJJg4Px4VI-00:03:16.859-00:03:18.479	UzJJg4Px4VI	00:03:16.859	00:03:18.479	I've never experienced anything like this before but it's good.	1.619999999999976	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-16.859-00-03-18.479.npz	32
UzJJg4Px4VI-00:03:13.282-00:03:16.438	UzJJg4Px4VI	00:03:13.282	00:03:16.438	I'm soaking wet and hot!	3.155999999999977	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-13.282-00-03-16.438.npz	63
UzJJg4Px4VI-00:03:11.639-00:03:13.282	UzJJg4Px4VI	00:03:11.639	00:03:13.282	This is good!	1.643000000000001	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-11.639-00-03-13.282.npz	33
UzJJg4Px4VI-00:03:45.120-00:03:47.301	UzJJg4Px4VI	00:03:45.120	00:03:47.301	I'm look forward to the next class.	2.180999999999983	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-03-45.120-00-03-47.301.npz	44
UzJJg4Px4VI-00:04:21.519-00:04:24.000	UzJJg4Px4VI	00:04:21.519	00:04:24.000	BeBe Beautiful's sign-dance class is offered once a month.	2.4809999999999945	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-04-21.519-00-04-24.000.npz	50
UzJJg4Px4VI-00:06:55.139-00:06:59.939	UzJJg4Px4VI	00:06:55.139	00:06:59.939	Her name is Ana Maria Archila.	4.800000000000011	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-06-55.139-00-06-59.939.npz	96
UzJJg4Px4VI-00:06:50.379-00:06:55.139	UzJJg4Px4VI	00:06:50.379	00:06:55.139	One of those women spoke publicly about the incident.	4.759999999999991	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-06-50.379-00-06-55.139.npz	95
UzJJg4Px4VI-00:04:24.000-00:04:31.800	UzJJg4Px4VI	00:04:24.000	00:04:31.800	The next class is October 20 from 12 to 2 PM and the cost is only $5.00.	7.800000000000011	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-04-24.000-00-04-31.800.npz	156
UzJJg4Px4VI-00:06:02.699-00:06:08.139	UzJJg4Px4VI	00:06:02.699	00:06:08.139	Thousands of buildings collapsed and evacuations are still underway.	5.439999999999998	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-06-02.699-00-06-08.139.npz	109
UzJJg4Px4VI-00:05:33.560-00:05:37.040	UzJJg4Px4VI	00:05:33.560	00:05:37.040	Simpson is charged with 2nd degree murder.	3.480000000000018	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-05-33.560-00-05-37.040.npz	70
UzJJg4Px4VI-00:05:30.439-00:05:33.560	UzJJg4Px4VI	00:05:30.439	00:05:33.560	Police say Simpson confessed to killing Sims.	3.120999999999981	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-05-30.439-00-05-33.560.npz	62
UzJJg4Px4VI-00:05:14.000-00:05:21.279	UzJJg4Px4VI	00:05:14.000	00:05:21.279	Sims stepped in to defend his friend and was shot in the head.	7.278999999999996	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-05-14.000-00-05-21.279.npz	146
UzJJg4Px4VI-00:06:08.139-00:06:13.920	UzJJg4Px4VI	00:06:08.139	00:06:13.920	The power is out and phones are down all over the region, including at the main hospital.	5.781000000000006	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UzJJg4Px4VI-00-06-08.139-00-06-13.920.npz	116
PqdyJWAKCqA-00:00:44.539-00:00:50.179	PqdyJWAKCqA	00:00:44.539	00:00:50.179	West was immediately confronted by TMC staffer Van Lathan.	5.640000000000001	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\PqdyJWAKCqA-00-00-44.539-00-00-50.179.npz	113
PqdyJWAKCqA-00:00:12.519-00:00:15.339	PqdyJWAKCqA	00:00:12.519	00:00:15.339	Here are your top stories for today.	2.8200000000000003	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\PqdyJWAKCqA-00-00-12.519-00-00-15.339.npz	56
PqdyJWAKCqA-00:00:08.820-00:00:10.560	PqdyJWAKCqA	00:00:08.820	00:00:10.560	Welcome to Sign1News.	1.7400000000000002	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\PqdyJWAKCqA-00-00-08.820-00-00-10.560.npz	35
PqdyJWAKCqA-00:00:07.360-00:00:08.820	PqdyJWAKCqA	00:00:07.360	00:00:08.820	Hello everyone.	1.46	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\PqdyJWAKCqA-00-00-07.360-00-00-08.820.npz	29
rAvYKngaMLE-00:15:53.148-00:15:55.418	rAvYKngaMLE	00:15:53.148	00:15:55.418	Your language.	2.269999999999982	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-15-53.148-00-15-55.418.npz	45
rAvYKngaMLE-00:15:51.634-00:15:53.148	rAvYKngaMLE	00:15:51.634	00:15:53.148	Your life.	1.51400000000001	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-15-51.634-00-15-53.148.npz	30
rAvYKngaMLE-00:15:34.639-00:15:36.559	rAvYKngaMLE	00:15:34.639	00:15:36.559	And those are your top stories for today.	1.919999999999959	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-15-34.639-00-15-36.559.npz	38
rAvYKngaMLE-00:14:46.340-00:14:48.620	rAvYKngaMLE	00:14:46.340	00:14:48.620	And more good news.	2.2799999999999727	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\rAvYKngaMLE-00-14-46.340-00-14-48.620.npz	46
PqdyJWAKCqA-00:04:22.879-00:04:30.639	PqdyJWAKCqA	00:04:22.879	00:04:30.639	He had sent upwards of $1,400 to others to buy weapons and tactical gear.	7.759999999999991	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\PqdyJWAKCqA-00-04-22.879-00-04-30.639.npz	155
PqdyJWAKCqA-00:03:25.219-00:03:28.479	PqdyJWAKCqA	00:03:25.219	00:03:28.479	"Spelman abhors your behavior."""	3.259999999999991	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\PqdyJWAKCqA-00-03-25.219-00-03-28.479.npz	65
